"","Open","High","Low","Close","Volume"
"372",393.076935,403.307678,393,398.923065,3199872
"373",397.692322,404.692322,385.769226,386.538452,3522181
"374",376.923065,384.384613,375.230774,375.307678,4004572
"375",374.615387,377.692322,367.230774,371.230774,3511430
"376",367.307678,380.384613,364.538452,375.923065,3064750
"377",376.923065,393,372.923065,376.923065,6849739
"378",376.307678,386.153839,376,386.153839,3013777
"379",380.769226,383.846161,378.923065,380.846161,2284126
"380",375.384613,380,372.307678,372.846161,2530151
"381",370.769226,371,358.461548,360.692322,3047395
"382",360.769226,362.538452,356.153839,360.384613,2099994
"383",359.615387,363.384613,351.461548,352,2472990
"384",352.307678,353.384613,340.769226,343.153839,3527888
"385",353.076935,363.076935,345.384613,361.538452,2785575
"386",358.461548,367.307678,354.923065,365,2290574
"387",362.692322,365.384613,352.153839,355.538452,1787734
"388",351.923065,357.846161,349.230774,354.692322,2373293
"389",350.769226,355.769226,349.230774,355,2203838
"390",356.153839,365,354.076935,357.538452,1674530
"391",359.230774,361.153839,355.230774,358.692322,1559870
"392",357.692322,358.615387,347.692322,348.461548,1976416
"393",349.230774,350.384613,332.692322,338.461548,3420469
"394",341.538452,345.461548,331.923065,336.923065,3259815
"395",338.076935,339.230774,332.692322,336.538452,3069768
"396",339.615387,345,337.307678,343.461548,2140736
"397",342.692322,345.384613,333.846161,335.384613,2170012
"398",333.461548,340.384613,330.692322,334.615387,3218943
"399",330.769226,334.846161,326.153839,329.230774,3032211
"400",331.538452,332.153839,323.846161,324.615387,3181737
"401",325.384613,329.230774,322.307678,328.846161,1985724
"402",326.153839,327,317.538452,318.384613,2767219
"403",318.846161,329.615387,317.384613,329,3032783
"404",325.769226,326.923065,319.230774,320.384613,1897038
"405",320.384613,325,317.692322,322.307678,1931150
"406",323.076935,329.307678,318.384613,327.461548,1735968
"407",326.923065,331.615387,323.230774,324.846161,1845441
"408",327.692322,328.846161,320.769226,321.923065,1632774
"409",323.076935,325.461548,320.846161,321.384613,1942980
"410",319.461548,322.307678,315.384613,320,2220725
"411",317.692322,318.461548,310.384613,313.846161,2037828
"412",315.384613,322.307678,310.846161,319.461548,1661127
"413",319.384613,321.769226,310.769226,311.307678,1809431
"414",311.923065,317.692322,309.923065,314.230774,2058693
"415",314.615387,317.769226,312.384613,315.692322,1365936
"416",316.153839,325.076935,315.461548,323,1767558
"417",323.076935,327.384613,320.384613,324.384613,1861639
"418",325,325.384613,316.538452,317.153839,1655407
"419",320.384613,320.384613,312.384613,312.384613,1546948
"420",313.076935,319.230774,306.461548,309.230774,2868021
"421",308.846161,316.923065,308.230774,314.615387,2243761
"422",314.615387,324.384613,310.384613,314.076935,2403206
"423",315.230774,323,311.538452,320.769226,2621385
"424",317.692322,319.384613,310.846161,311.538452,2394613
"425",307.692322,310,302.615387,305.076935,3143790
"426",300.076935,308.923065,299.615387,302.692322,3132350
"427",273.076935,286.153839,265.384613,270.384613,9287772
"428",270.769226,278.461548,258.153839,260.384613,5994391
"429",264.615387,266.538452,238.461533,250,7365904
"430",240.769226,242.538467,233.615387,233.615387,6067932
"431",223.07692,250.07692,219.230774,240.769226,11165557
"432",259.615387,272.846161,251.92308,270.769226,9226672
"433",270.846161,277.923065,266.692322,273.076935,5726175
"434",276.923065,276.923065,269.230774,272.923065,3443492
"435",273.846161,276.923065,269.384613,276.538452,2729987
"436",279.230774,286.923065,277.076935,286.153839,4221230
"437",286.923065,290.461548,285,289.538452,3214172
"438",288.846161,293.153839,282.230774,292.692322,2907359
"439",289.615387,295.923065,287.692322,293.461548,3334266
"440",295.769226,297.692322,285.384613,287.615387,3461939
"441",287.615387,289.923065,278.538452,288.076935,2970799
"442",282.692322,286.538452,278.846161,283.076935,2046161
"443",283.076935,285.923065,280.076935,283.230774,1842659
"444",283.153839,293.384613,280.846161,291.615387,2339233
"445",295.384613,303.769226,294.615387,299.615387,3211247
"446",299.538452,301.076935,288.538452,300,2875132
"447",296.538452,300.615387,292.769226,298.923065,1673555
"448",298.923065,301.923065,293.076935,295.923065,2157636
"449",298.076935,298.153839,284.769226,285.769226,2819635
"450",285.384613,288.461548,283.461548,286.538452,1969734
"451",284.615387,287.692322,281.076935,286.538452,2128451
"452",285.769226,290.769226,284.692322,289.307678,2115360
"453",292.307678,292.692322,284,286.692322,1977274
"454",286.769226,291.538452,283.846161,285.230774,2081196
"455",283.461548,292,277.230774,291.307678,2926313
"456",294.153839,299.846161,289.230774,299.076935,2420483
"457",297.307678,298.076935,287.307678,287.923065,1838616
"458",282.692322,284.461548,279.384613,279.538452,1985906
"459",281.538452,285.769226,278.846161,280.076935,2070952
"460",278.846161,294.076935,277.307678,291.615387,2417116
"461",289.230774,295.384613,285.230774,292,1816022
"462",296.923065,300.769226,295.692322,298.230774,1970904
"463",298.230774,307.538452,295.769226,306.153839,2184052
"464",305,307.384613,300.692322,302.692322,1986894
"465",304.230774,311.307678,303.461548,310.384613,2606175
"466",309.923065,311.384613,306.461548,310.846161,1533935
"467",306.923065,308.846161,297,303.307678,2585856
"468",307.692322,312.230774,306.153839,312,2293473
"469",315,318.461548,311.615387,314.461548,1851642
"470",314.461548,320,313.846161,319.615387,2202603
"471",319.615387,319.615387,309.692322,314.230774,2248259
"472",316.538452,319.846161,313.076935,317.307678,1844674
"473",316.923065,321.307678,313.846161,316.153839,1864057
"474",315.384613,316.923065,308.923065,311.153839,1562847
"475",312.692322,316.538452,311.923065,315.538452,681980
"476",318.846161,320.923065,315.384613,317.846161,1638949
"477",316.923065,321.384613,312.538452,315.923065,1824511
"478",309.615387,315.384613,301.076935,302.692322,3090698
"479",302.692322,306.076935,301.076935,305.615387,2000778
"480",305.615387,306.769226,295.769226,296.153839,3067350
"481",295.384613,295.384613,281.615387,284,4382781
"482",290.384613,293.923065,284.615387,287.307678,3792997
"483",289.230774,294.307678,285.461548,288.846161,4575155
"484",291.538452,295.307678,288.846161,290.384613,2517788
"485",290.461548,290.461548,285,285.769226,2128620
"486",286.153839,293.461548,281.923065,283.076935,2697110
"487",287.307678,288.461548,280.307678,283,2693431
"488",288.076935,288.153839,278.538452,285,2941809
"489",283.461548,291.538452,281.153839,285,3393403
"490",285,292.230774,280.384613,289.615387,3395496
"491",290.769226,298.846161,290,294.615387,3473067
"492",305.769226,308.461548,302.692322,305.538452,4292119
"493",305.384613,315.230774,303.846161,313.692322,3549702
"494",313.846161,316.615387,312.538452,314.153839,2425319
"495",316.153839,318.384613,315,318.076935,3987815
"496",318.076935,318.384613,315.384613,316.846161,724074
"497",314.615387,317.538452,311.923065,311.923065,1944176
"498",311.538452,315,310.153839,315,1674621
"499",313.615387,316.307678,310.923065,313.307678,1770834
"500",311.923065,313.846161,307.923065,308.307678,1824004
"501",310,315,308.076935,315,2300129
"502",311.153839,314.769226,308.846161,312.384613,2274675
"503",313.846161,318,309.846161,315,2580903
"504",312.692322,314.230774,300.769226,302.769226,3578497
"505",305,307.769226,296.923065,299.615387,3136653
"506",297.692322,304.615387,293.769226,296.538452,2624999
"507",296.538452,299.230774,295.384613,297,1915940
"508",300.769226,301.153839,293.538452,294.076935,2184286
"509",293.846161,295.769226,290.615387,291.538452,2708225
"510",290.769226,299.923065,289,297.769226,3386149
"511",295.384613,296.076935,290.076935,290.153839,2976337
"512",299.230774,299.307678,294.615387,298.076935,2932852
"513",295.692322,299.230774,294.230774,297.538452,2344836
"514",303.461548,303.461548,294.076935,294.615387,2232308
"515",294.615387,294.692322,288.384613,289.615387,2925234
"516",293.076935,296.846161,287.230774,288.846161,2520011
"517",292.307678,295.230774,289.307678,294.307678,2048358
"518",296.923065,297.076935,290.461548,293.461548,1815151
"519",292.307678,294,278.615387,280.461548,4722809
"520",280,286.923065,265.307678,283.692322,8104941
"521",284.615387,286.384613,273.076935,285.769226,4031690
"522",283.846161,284.615387,279.923065,283.461548,2670824
"523",276.153839,276.153839,267.076935,269.230774,5166304
"524",270,281.307678,269.923065,278.538452,5768880
"525",279.615387,285.307678,276.461548,284.307678,4317183
"526",284.692322,291.076935,281.153839,286.153839,3114033
"527",287.692322,290.384613,278.692322,286.538452,2952807
"528",286.538452,291.538452,285,290.769226,2049931
"529",288.461548,289.230774,284.230774,288.461548,2122835
"530",290,295.153839,288.461548,293.076935,2438709
"531",293.076935,298.846161,288.769226,292.307678,2648763
"532",292.307678,292.307678,284.769226,285.461548,2874222
"533",283.846161,284.615387,279.384613,280,2203279
"534",281,290.384613,278.076935,289,2861053
"535",292.153839,295.846161,287.538452,288.615387,3592810
"536",288.615387,295.230774,285.230774,293,2542670
"537",292.692322,302.153839,292.307678,301.538452,3175991
"538",301.538452,301.923065,296.153839,298.076935,2441920
"539",301.923065,303.692322,296.153839,298.076935,3002103
"540",301.923065,305,295.846161,296.153839,3041675
"541",300.769226,303.461548,297.692322,303.461548,2615327
"542",306.153839,309.615387,303.615387,309.230774,4196608
"543",307.307678,313.846161,306.153839,311.538452,3093155
"544",311.538452,320.538452,310.769226,319.615387,3202719
"545",321.153839,321.538452,310.769226,315,3176446
"546",319.230774,321.846161,309.538452,312.307678,3653195
"547",315.384613,318.230774,314.307678,316.538452,3047447
"548",311.538452,319.461548,310.230774,316.153839,2569788
"549",313.461548,313.538452,307.076935,307.692322,3064724
"550",309.615387,311.923065,307.692322,310.846161,1919281
"551",311.923065,314.615387,307,309.153839,4302766
"552",309.615387,311.923065,305.615387,306.923065,2599792
"553",307.692322,308.461548,304.538452,306.923065,2323152
"554",305.692322,308.769226,296.153839,298.461548,3574545
"555",294.615387,296.923065,283.307678,288.076935,6539429
"556",288.615387,292.230774,284.846161,291.307678,3978221
"557",293.230774,294.076935,284.615387,284.923065,3197909
"558",285.384613,290.923065,284.615387,287,2601365
"559",286.692322,292.846161,285,288.076935,2551484
"560",290,291.846161,286.461548,287.692322,2432222
"561",285,288.076935,281.538452,286.923065,2799641
"562",286.153839,286.153839,282.307678,285.384613,2263391
"563",285.384613,286.307678,276.923065,282.692322,2485275
"564",282.692322,287.307678,281.846161,286.923065,2668848
"565",289.230774,290.769226,282.846161,285.384613,1927146
"566",280.769226,283.769226,279.846161,283.538452,2231242
"567",283.076935,284.230774,278.923065,280.384613,2230943
"568",281,287.384613,280,286.153839,2948387
"569",282.307678,282.846161,257.692322,259.615387,10383607
"570",265,265,253.846161,258.076935,6464146
"571",254.615387,255.769226,243.384613,245,8911695
"572",250,256.615387,247.615387,254.615387,5802511
"573",257.692322,261.384613,255.461533,258.846161,3854357
"574",258.923065,261.692322,253.846161,260,3541291
"575",262.692322,262.692322,257.846161,259.230774,2558556
"576",258.076935,258.076935,252.307693,252.769226,2574793
"577",257.692322,261.384613,251.153839,252.307693,2533076
"578",252.692307,255.07692,249.07692,250,2826681
"579",248.07692,255.307693,244.769226,246.538467,3597386
"580",252.307693,252.307693,242.153839,242.307693,3013842
"581",244.230774,245.230774,236,237.307693,2941081
"582",236.92308,245.384613,231.92308,242.692307,5238974
"583",244.230774,245.07692,236.538467,243.846161,3353415
"584",243.461533,245,238.92308,243.07692,2546297
"585",240.769226,243.846161,236.461533,243.846161,2574949
"586",242.692307,246.538467,237.615387,238.230774,3031548
"587",238.461533,241.230774,234.692307,235.769226,2681510
"588",241.153839,254,240.769226,252.692307,4403919
"589",250,250.153839,241.07692,242.230774,4279483
"590",244.230774,244.230774,235.461533,235.769226,3413449
"591",235,238.846161,233.846161,237.307693,2929355
"592",242.692307,243.538467,237.692307,242.92308,3857373
"593",241.92308,243.846161,237.769226,237.92308,3851991
"594",241.153839,246.153839,239.538467,246.153839,3054610
"595",249.230774,257.307678,248.07692,257.307678,4247633
"596",253.846161,253.92308,249.846161,250.769226,2640092
"597",253.07692,255.384613,246.153839,247.307693,2582346
"598",246.153839,247.615387,242.307693,245.538467,2458833
"599",246.92308,253.461533,244.769226,253.461533,2347605
"600",253.461533,253.846161,249.846161,250.769226,1843868
"601",251.92308,252.615387,245.07692,246.538467,1855906
"602",245,248.384613,240.846161,241.538467,2178449
"603",237.692307,241.538467,236.538467,240,2707679
"604",240,243.692307,238.461533,239.538467,2589782
"605",239.538467,239.615387,230.384613,231.615387,3759652
"606",230.769226,233.92308,229.153839,231.153839,4330976
"607",232.692307,234.307693,229.307693,231.92308,3103490
"608",233.07692,233.07692,223.92308,225.384613,2779296
"609",218.461533,232.692307,218.461533,232.307693,4105270
"610",231.92308,233.846161,228.846161,230.384613,2709395
"611",231.538467,234.230774,225.769226,226.153839,2899520
"612",226.153839,233.92308,225.769226,233.461533,3657225
"613",230.769226,234.230774,228.769226,229.615387,2708095
"614",226.92308,229.230774,222.153839,228.461533,4439279
